id,date,price,bedrooms,bathrooms,living_area_sqft,lot_area_sqft,floors,has_waterfront,view_quality,condition_rating,grade_rating,above_ground_sqft,basement_sqft,year_built,year_renovated,zipcode,sqft_living15,sqft_lot15
266,2015-04-06,575000,3,1,1220,5652,1,0,0,3,6,1220,0,1905,0,98116,1490,2467
267,2015-02-09,500000,3,1,1370,3500,1.5,0,0,3,7,1370,0,1905,1985,98103,1590,4500
268,2015-05-11,426250,4,1,1610,6000,1.5,0,0,4,7,1510,100,1905,0,98118,1430,6000
269,2015-04-17,1220000,3,3,3030,5600,2,0,2,3,9,2220,810,1905,2005,98144,2040,6600
270,2014-11-13,595000,3,2,2060,3600,1.5,0,0,3,7,1180,880,1905,1985,98119,1730,2475
271,2014-09-10,462500,4,1,1540,4500,1.5,0,0,2,7,1540,0,1905,0,98116,1920,6000
272,2014-05-09,463000,2,1,1150,4400,1,0,0,4,7,1150,0,1905,0,98112,1240,4400
273,2015-01-14,1378600,5,3,3450,6360,2,0,0,5,9,1860,1590,1905,0,98122,2310,5000
274,2015-01-07,998500,3,2,2140,4800,2,0,0,3,8,1690,450,1905,0,98112,2440,4800
275,2015-03-06,1325000,4,4,2170,3672,2,0,0,3,9,2170,0,1905,1989,98115,1950,3450
276,2014-10-06,1443920,4,3,3720,5000,2.5,0,0,5,9,2720,1000,1905,0,98102,2610,5000
277,2015-02-13,600000,2,1,1370,5000,1.5,0,0,3,7,1370,0,1905,0,98107,1500,5000
278,2014-05-07,705000,4,3,2650,4316,1.5,0,0,3,8,1520,1130,1905,2013,98116,1690,5625
279,2015-04-24,458500,3,2,1280,1920,1.5,0,0,3,7,1280,0,1905,1990,98122,1280,3150
280,2014-06-09,425000,2,1,910,4635,1,0,0,4,6,910,0,1905,0,98107,1740,5000
281,2015-04-15,425000,2,1,540,2500,1,0,0,3,5,540,0,1905,0,98107,1290,5000
282,2014-06-27,191000,2,1,900,3400,1,0,0,5,6,900,0,1905,0,98108,940,6000
283,2014-10-09,402000,2,1,710,5100,1,0,0,5,7,710,0,1905,0,98117,1530,5100
284,2015-04-08,313100,3,2,1720,11875,1,0,0,5,6,1720,0,1905,0,98056,1860,7500
285,2014-07-28,690000,3,1,1580,4000,2,0,0,3,8,1580,0,1905,0,98102,2190,4000
286,2014-12-30,230000,6,2,1810,4838,1.5,0,0,4,5,1050,760,1905,0,98055,1300,4838
287,2014-06-23,471001,3,2,1800,6000,1,0,0,5,7,900,900,1905,0,98103,1800,3000
288,2014-08-26,518000,4,3,2320,4000,1.5,0,0,5,8,1510,810,1905,0,98122,1490,4500
289,2014-12-02,403000,2,1,720,3255,1,0,0,4,6,720,0,1905,0,98103,1430,3170
290,2015-05-08,450000,2,2,1730,4248,2,0,0,3,7,1730,0,1905,0,98144,1380,4000
291,2014-08-22,750000,2,2,1890,5400,2,0,0,5,8,1610,280,1905,0,98105,2820,4860
292,2014-12-29,1425000,5,3,2840,6240,2,0,0,5,9,2440,400,1905,0,98112,2940,6000
293,2014-08-04,385000,3,2,1220,1450,1,0,0,3,6,620,600,1905,0,98119,1660,2960
294,2014-05-13,1105000,4,2,2740,4000,2,0,0,5,9,1930,810,1905,0,98109,1680,4000
295,2015-05-01,562500,2,1,1170,2800,1.5,0,0,4,5,1170,0,1905,0,98103,1660,4996
296,2014-06-03,847000,5,1,2550,4623,2.5,0,0,4,9,2550,0,1905,0,98122,1570,3875
297,2014-06-17,1185000,3,3,2500,5568,2,0,0,5,9,2500,0,1905,0,98112,2810,5568
298,2014-05-07,775000,3,2,2540,7200,1.5,0,3,4,8,1600,940,1905,0,98144,2040,5900
299,2014-05-06,485000,3,2,1420,4080,1.5,0,0,3,7,1420,0,1905,2013,98103,1420,4590
300,2014-06-20,780000,3,2,2140,3000,2,0,0,3,9,2140,0,1905,2006,98103,1430,4712
301,2015-05-04,710000,4,4,2850,2910,2,0,2,3,8,1970,880,1905,1996,98115,1460,3880
302,2014-07-15,400000,5,2,2300,6720,2,0,0,3,7,2300,0,1905,0,98108,1200,6000
303,2015-04-22,570000,1,1,720,7540,1,1,4,4,6,720,0,1905,0,98198,1120,9736
304,2014-08-11,1325000,4,3,2850,4800,2.5,0,0,5,10,2700,150,1905,0,98112,2850,4800
305,2015-03-23,435000,1,1,670,1800,1,0,0,5,6,670,0,1905,0,98103,1330,3360
306,2014-07-21,1800000,4,3,3320,8325,2.5,0,0,5,10,3320,0,1905,0,98112,3680,6050
307,2015-04-17,675000,3,2,1510,3817,1.5,0,0,3,8,1510,0,1905,1994,98122,1510,3817
308,2015-01-16,820000,4,3,2420,4635,1.5,0,0,5,7,2420,0,1905,0,98103,1590,3150
309,2014-05-20,271310,2,1,870,5340,1.5,0,0,2,6,870,0,1906,0,98144,1190,4440
310,2015-02-05,515000,2,1,1060,4228,1,0,0,3,7,860,200,1906,0,98112,1060,4187
311,2015-02-24,380000,5,2,1680,3240,1,0,0,3,5,840,840,1906,0,98144,1380,1260
312,2014-08-08,725000,3,3,1940,4000,1.5,0,0,5,7,1940,0,1906,0,98109,1440,4000
313,2014-11-07,655000,3,1,1270,3600,1.5,0,0,3,7,1270,0,1906,0,98119,1710,3600
314,2015-04-22,1265000,4,3,3130,2646,2.5,0,0,5,9,2290,840,1906,0,98102,2920,4500
315,2014-05-14,800000,3,1,1700,4400,1.5,0,0,4,8,1700,0,1906,0,98122,1610,4180
316,2014-10-01,625000,3,2,1660,4800,2,0,0,3,7,1660,0,1906,2014,98112,1660,4800
317,2014-05-19,440000,2,2,1010,1968,1.5,0,0,5,5,1010,0,1906,0,98107,1760,4200
318,2014-06-05,875000,5,3,2920,5568,2,0,0,3,8,2320,600,1906,0,98112,2970,5568
319,2015-04-24,1600000,5,3,3100,5374,2.5,0,0,4,9,3100,0,1906,0,98122,2180,5800
320,2014-11-11,1125000,5,2,1910,5640,2,0,0,4,9,1910,0,1906,0,98112,2050,5400
321,2014-10-01,1325000,4,3,2470,4760,1.5,0,0,5,9,1890,580,1906,0,98112,2470,4760
322,2015-02-27,450000,2,1,1020,5000,1.5,0,0,4,6,1020,0,1906,0,98107,1490,5000
323,2014-09-18,575000,3,2,1720,4050,1,0,0,5,7,860,860,1906,0,98115,1720,4410
324,2014-10-28,206000,3,1,1050,5233,1,0,0,5,5,1050,0,1906,0,98010,970,7500
325,2014-07-07,494000,2,1,1290,4650,1,0,0,4,7,1290,0,1906,0,98115,1640,3900
326,2014-11-26,933000,3,2,1870,3300,2,0,2,3,7,1870,0,1906,0,98102,1820,2460
327,2015-03-04,632500,4,2,1770,5000,2,0,0,4,7,1770,0,1906,0,98107,1550,5000
328,2015-02-02,399950,4,3,1920,4400,1,0,0,4,6,960,960,1906,0,98106,1040,4400
329,2014-05-28,840000,4,3,3040,2800,2,0,0,3,9,2100,940,1906,2014,98102,1260,2178
330,2014-11-05,302000,3,1,1600,1950,2,0,0,2,7,1600,0,1906,0,98122,1310,1138
331,2014-06-26,670000,3,2,1490,4400,1.5,0,0,4,7,1490,0,1906,0,98122,1560,4400
332,2014-11-12,750000,7,3,3410,4056,1.5,0,0,4,8,2130,1280,1906,0,98102,2510,4056
333,2014-10-27,720000,4,2,1760,4500,1.5,0,0,5,7,1760,0,1906,0,98103,1740,4220
334,2014-05-12,350000,2,1,910,4500,1.5,0,0,4,7,910,0,1906,0,98118,1270,3500
335,2014-07-24,335000,2,2,1000,5100,1,0,0,3,6,940,60,1906,0,98117,1900,5100
336,2014-07-18,739375,5,3,2640,3200,2,0,0,4,7,2140,500,1906,0,98112,1540,2242
337,2014-07-14,1727000,4,2,3470,8000,1.5,0,1,3,9,2360,1110,1906,2002,98122,3010,8000
338,2014-12-03,2725000,4,4,6410,43838,2.5,0,2,4,12,5610,800,1906,0,98144,2270,6630
339,2015-05-04,626700,3,2,1410,3600,1,0,0,3,7,1410,0,1906,0,98109,1370,3600
340,2014-05-13,799200,6,3,2890,2370,2.5,0,0,3,7,2290,600,1906,0,98102,2180,2460
341,2014-07-25,550000,3,3,2340,4200,1.5,0,0,3,7,1540,800,1906,0,98122,1590,4200
342,2014-07-24,549000,2,2,1980,6000,1.5,0,0,5,7,1220,760,1906,0,98103,1280,3900
343,2014-06-13,1335000,5,2,4200,5800,2.5,0,0,4,9,2910,1290,1906,0,98112,3060,5800
344,2014-05-14,339950,3,1,1050,5402,1.5,0,0,4,7,1050,0,1906,0,98144,1510,4685
345,2014-06-03,440000,2,1,1230,6600,1,0,0,3,7,1130,100,1906,0,98118,1260,5060
346,2014-09-10,875000,4,1,1670,4600,1.5,0,0,5,8,1670,0,1906,0,98103,1820,4600
347,2014-05-19,333000,4,2,1580,7800,2,0,0,2,6,1580,0,1906,0,98144,1190,4440
348,2014-07-14,810000,4,2,1760,4080,1.5,0,0,4,8,1760,0,1906,0,98103,1760,6120
349,2015-01-14,470000,4,2,1500,3659,1,0,0,3,7,830,670,1906,0,98122,1560,3706
350,2014-12-03,601150,2,2,1660,5200,1,0,0,5,7,1120,540,1906,0,98103,1260,5160
351,2015-02-04,370000,3,1,1060,7419,1,0,2,4,6,1060,0,1906,0,98177,2190,5953
352,2014-12-18,570000,2,1,1100,4000,1,0,0,3,7,1100,0,1906,0,98109,1590,4000
353,2015-03-06,1234000,4,3,2660,4600,1.5,0,0,3,8,1820,840,1906,2002,98112,2350,4600
354,2014-08-15,514000,2,1,920,4000,1,0,0,4,7,920,0,1906,0,98105,1300,4000
355,2014-11-13,275000,2,1,680,4190,1,0,0,2,5,680,0,1906,0,98103,1070,4175
356,2014-06-30,408000,5,3,2820,6589,1.5,0,0,3,7,2320,500,1906,2014,98118,1560,5647
357,2014-06-09,435000,2,1,800,5000,1,0,0,3,7,800,0,1906,0,98107,1410,5000
358,2014-05-07,500000,2,1,1010,3885,1.5,0,0,4,7,1010,0,1906,1990,98112,1770,4200
359,2014-06-24,483000,2,2,1240,3000,1.5,0,0,3,7,1240,0,1906,0,98105,1800,4080
360,2015-02-05,535000,3,3,2490,3600,2,0,0,3,8,2290,200,1906,0,98122,1880,3600
361,2014-07-24,530000,3,1,1370,4040,1.5,0,0,3,7,1370,0,1906,0,98103,1220,3030
362,2014-10-01,625000,3,2,1600,4128,1.5,0,0,3,8,1250,350,1906,0,98122,1540,3976
363,2014-09-30,462500,2,2,1690,4200,2,0,0,3,7,1690,0,1906,0,98112,1540,4200
364,2015-02-20,965000,4,4,3290,5559,1.5,0,0,3,8,2290,1000,1906,2004,98103,1790,6000
365,2015-01-22,360000,5,2,2120,2400,1,0,0,4,6,1080,1040,1906,0,98144,1690,4400
366,2014-05-08,1750000,6,3,3510,5760,2.5,0,0,4,10,3510,0,1906,0,98112,3450,5760
367,2014-07-16,565000,4,1,1540,2452,1.5,0,0,4,7,1540,0,1906,0,98103,1290,3360
368,2014-08-25,439950,2,2,1210,3000,1,0,0,5,7,910,300,1906,0,98117,1260,3000
369,2014-12-22,200000,2,1,920,5250,1,0,0,4,6,920,0,1906,0,98118,1210,5250
370,2014-09-22,535000,1,1,920,5000,1,0,3,4,7,920,0,1906,0,98103,1890,5000
371,2014-05-28,840500,3,2,2520,5400,1.5,0,0,4,8,1410,1110,1906,0,98119,1960,5400
372,2014-06-27,500000,4,1,1440,7100,1.5,0,0,3,7,1440,0,1906,0,98107,1490,5000
373,2014-06-19,549000,4,2,1290,3060,2,0,0,4,7,1290,0,1906,0,98103,1510,4080
374,2014-09-02,477000,3,1,960,3600,1,0,0,4,7,960,0,1906,0,98117,1580,5000
375,2015-01-30,662500,3,2,2070,4200,1.5,0,0,4,7,1670,400,1906,0,98103,1490,4560
376,2015-04-22,705000,3,1,1440,2618,1.5,0,0,4,7,1440,0,1906,0,98103,1850,3990
377,2014-10-16,775000,4,2,1890,4800,1.5,0,0,3,7,1390,500,1906,0,98119,1890,4800
378,2014-07-08,165000,1,1,850,8050,1,0,0,2,6,850,0,1906,0,98118,1590,5180
379,2015-01-22,490000,1,1,850,8050,1,0,0,2,6,850,0,1906,0,98118,1590,5180
380,2015-04-07,760000,3,2,1810,4500,1,0,0,4,7,980,830,1906,0,98117,1800,4500
381,2014-05-21,430000,3,1,1150,3000,1,0,0,5,6,1150,0,1906,0,98103,1460,3200
382,2014-07-02,782000,2,2,1570,3600,1.5,0,2,4,7,1320,250,1906,0,98119,2140,3600
383,2014-05-20,430000,3,2,1200,4500,1,0,0,5,7,1200,0,1906,0,98108,1340,4500
384,2014-06-27,523460,5,2,1890,5000,1.5,0,0,3,7,1090,800,1906,0,98107,1610,5000
385,2014-09-08,865000,4,3,2520,4950,2,0,0,3,8,2520,0,1906,2002,98117,1810,3500
386,2014-12-03,762000,3,2,2150,2527,2,0,0,4,8,1400,750,1906,0,98103,1610,3663
387,2014-10-06,825000,3,2,2080,5000,2,0,0,5,8,2080,0,1906,0,98103,1820,5000
388,2015-05-01,600000,3,1,1310,5000,1.5,0,0,3,7,1310,0,1906,0,98103,1530,4800
389,2015-03-04,2140000,6,4,5110,7128,2.5,0,0,4,11,5110,0,1906,0,98112,4110,6480
390,2014-12-30,190000,3,2,760,40039,1,0,0,3,6,760,0,1906,0,98065,980,6000
391,2014-11-21,579000,3,2,1800,4429,2,0,0,4,7,1800,0,1906,0,98103,1310,4429
392,2014-10-27,420000,4,1,1510,1501,1.5,0,0,3,7,1510,0,1906,0,98103,1560,1602
393,2015-04-01,540000,2,2,1240,4120,1,0,0,4,7,890,350,1906,0,98105,1640,3740
394,2014-06-13,538000,3,1,1460,7200,1,0,0,3,7,1260,200,1906,0,98103,1430,4650
395,2014-12-04,665000,2,2,1615,4590,1.5,0,0,5,8,1615,0,1906,0,98103,1470,4590
396,2015-02-13,560000,4,2,1380,4048,1.5,0,0,4,7,1380,0,1906,0,98103,1440,3956
397,2014-09-08,1003000,4,3,2230,3600,2,0,0,5,8,1630,600,1906,0,98112,2410,4800
398,2015-03-26,208500,2,1,880,4814,1,0,0,4,5,880,0,1906,0,98010,1010,6160
399,2015-02-11,316000,2,2,860,3000,1,0,0,3,6,860,0,1906,0,98118,1290,3500
400,2015-04-10,385000,1,1,660,3570,1,0,0,3,6,660,0,1906,0,98118,1520,4080
401,2014-12-03,437500,2,1,990,3120,1,0,2,5,7,790,200,1907,0,98103,1930,3120
402,2014-10-22,610000,3,1,1180,3400,1.5,0,0,3,8,1180,0,1907,0,98109,1440,3400
403,2014-06-23,690000,2,1,970,4560,1,0,0,4,7,970,0,1907,0,98103,1500,4560
404,2014-12-29,614000,5,3,3150,5150,2,0,0,5,8,1870,1280,1907,2004,98118,1550,5150
405,2015-04-08,701000,4,2,1840,10080,2,0,0,3,8,1840,0,1907,0,98118,1830,5040
406,2014-09-03,2350000,4,2,4370,22863,2.5,0,3,4,10,3670,700,1907,1994,98033,2980,22863
407,2014-07-19,519000,4,1,1640,6305,1.5,0,0,5,6,1640,0,1907,0,98118,1590,4816
408,2015-04-14,700000,2,2,1850,4945,1.5,0,2,4,7,1850,0,1907,1969,98126,1850,4950
409,2014-12-29,515000,3,2,1690,5100,1.5,0,0,5,7,1690,0,1907,0,98117,1690,5100
410,2015-02-02,700000,6,3,2790,4550,2.5,0,0,4,8,2790,0,1907,0,98119,2590,4550
411,2014-05-19,762000,5,2,3370,5000,1.5,0,0,4,7,2140,1230,1907,0,98109,1920,3200
412,2014-05-22,926300,3,2,1660,4800,2,0,0,3,8,1660,0,1907,0,98119,1690,4000
413,2014-05-28,681000,3,1,1700,6356,1.5,0,0,3,7,1700,0,1907,0,98118,2080,6000
414,2014-06-22,802000,3,2,2870,5000,1.5,0,0,4,8,1840,1030,1907,0,98144,2200,5000
415,2014-09-24,575000,3,2,2168,4000,1.5,0,0,3,8,2168,0,1907,0,98105,1770,4000
416,2014-08-15,330000,1,1,860,4800,1,0,0,3,6,860,0,1907,0,98122,1380,4800
417,2014-06-19,590300,3,2,1470,7200,2,0,0,4,7,1470,0,1907,0,98118,1530,7200
418,2014-07-28,2400000,4,4,5860,7200,2,0,0,5,10,3690,2170,1907,0,98112,4150,7200
419,2014-09-24,675000,3,2,2510,3600,2.5,0,0,4,8,2510,0,1907,0,98112,1740,1885
420,2014-07-30,595000,3,1,1560,3960,1.5,0,0,4,7,1560,0,1907,0,98144,1280,3960
421,2014-06-16,667000,3,2,1720,8100,2,0,0,3,8,1720,0,1907,0,98107,2210,8100
422,2015-02-27,395000,2,1,980,5100,1,0,0,4,6,980,0,1907,0,98117,1190,5100
423,2015-03-31,225800,4,1,1100,7110,1,0,0,4,7,880,220,1907,0,98030,1150,7110
424,2014-08-18,312000,2,1,1170,5150,1,0,0,3,6,980,190,1907,0,98118,1660,5150
425,2014-09-05,659000,3,2,1540,5040,2,0,0,3,8,1540,0,1907,0,98122,1590,3600
426,2014-09-29,815241,5,2,2060,4800,2.5,0,0,3,8,2060,0,1907,0,98105,1740,4800
427,2014-07-23,552500,3,2,2700,4025,2,0,0,4,8,1760,940,1907,0,98122,1580,4025
428,2014-08-08,219950,2,1,1010,4120,2,0,0,3,6,1010,0,1907,1953,98055,1200,4120
429,2014-08-13,225000,4,1,1150,6000,1.5,0,0,3,6,1150,0,1907,0,98118,840,3030
430,2014-07-01,245000,3,2,1190,4072,1.5,0,0,5,6,1190,0,1907,0,98118,1680,5850
431,2014-12-02,1020000,6,2,2550,5000,2,0,0,4,7,2550,0,1907,0,98117,1480,5000
432,2015-05-06,298000,2,1,850,5000,1,0,0,3,5,850,0,1907,0,98055,910,4815
433,2014-11-19,595000,4,3,2100,3125,2,0,2,3,7,1400,700,1907,1993,98107,2060,5040
434,2015-04-28,595000,2,1,980,3600,1,0,0,3,6,980,0,1907,0,98119,1690,3600
435,2014-09-20,615000,2,2,1210,5000,1.5,0,0,5,6,1210,0,1907,0,98117,1570,5000
436,2014-09-23,417000,4,2,2090,4000,1,0,0,3,6,1060,1030,1907,0,98144,1590,4000
437,2014-07-01,515000,2,1,1050,5000,1,0,0,5,7,1050,0,1907,0,98107,1340,5000
438,2014-11-12,870000,4,2,1920,3600,2,0,0,4,8,1920,0,1907,0,98119,1920,3600
439,2014-05-22,492000,4,2,1640,5000,2,0,0,3,7,1640,0,1907,1983,98107,1240,5000
440,2015-05-04,455000,2,1,1140,11480,1,0,0,3,6,1140,0,1907,0,98118,1550,8150
441,2014-10-29,1169000,5,3,2810,6000,2.5,0,0,3,9,2810,0,1907,0,98109,2240,4800
442,2015-03-24,1328000,4,2,3260,4640,2,0,0,5,9,2360,900,1907,0,98112,3240,5800
443,2014-10-07,565000,2,2,1740,4736,1.5,0,2,4,7,1040,700,1907,0,98144,2020,4215
444,2014-08-22,1400000,4,2,3780,5160,2,0,0,4,9,2510,1270,1907,0,98112,2740,5160
445,2014-06-23,335000,1,1,720,5100,1,0,0,3,6,720,0,1907,0,98117,1320,5100
446,2014-09-26,569500,4,1,1960,3194,2,0,0,3,7,1960,0,1907,0,98144,1870,4200
447,2015-04-09,805000,4,2,1890,4500,1.5,0,0,3,7,1490,400,1907,1993,98103,1640,4010
448,2015-04-30,645000,3,2,1840,4255,1,0,0,3,7,940,900,1907,2005,98116,1600,4255
449,2014-11-07,707500,4,4,1550,6596,1.5,0,0,5,7,1550,0,1907,0,98107,1830,4850
450,2014-07-10,797000,3,3,1370,1911,2,0,0,3,9,1370,0,1907,2011,98109,1630,2090
451,2014-10-14,319500,4,3,2500,5100,1.5,0,0,4,7,1420,1080,1907,0,98108,1430,5100
452,2015-04-28,450000,3,1,1140,4500,1,0,0,3,6,840,300,1907,0,98144,1150,3000
453,2014-10-09,890000,5,1,2590,4652,2,0,0,4,8,2310,280,1907,0,98122,2360,4650
454,2014-12-29,202000,2,1,840,7200,1,0,0,4,5,840,0,1907,0,98032,1030,7200
455,2015-02-23,485000,3,1,1260,3230,1.5,0,0,3,7,1260,0,1907,0,98119,1700,3500
456,2015-03-27,540000,4,1,1690,3417,1.5,0,0,3,7,1690,0,1907,0,98199,1970,4800
457,2015-01-28,800000,3,3,2060,3200,2,0,0,3,8,2060,0,1907,1984,98102,1760,2669
458,2014-10-07,565000,4,2,1710,3875,1.5,0,0,4,7,1710,0,1907,0,98122,1710,3812
459,2014-09-10,330000,3,2,1340,4080,1.5,0,0,3,6,1170,170,1907,0,98144,1670,4080
460,2014-08-06,529000,3,2,1530,3400,1,0,0,3,7,990,540,1907,2014,98112,1880,4212
461,2014-06-27,295000,1,1,700,2500,1,0,0,4,7,700,0,1907,0,98106,1340,5000
462,2015-04-16,710000,4,3,2460,3600,2,0,0,3,8,1640,820,1907,2007,98122,1890,3600
463,2014-09-29,740000,3,4,2420,4000,2,0,0,5,9,1820,600,1907,0,98122,2030,4550
464,2014-12-03,900000,3,3,2320,5000,2,0,0,3,8,1620,700,1907,1993,98112,2160,5000
465,2014-07-14,1518630,4,4,3650,5328,1.5,0,0,3,9,2330,1320,1907,2014,98119,1710,3600
466,2015-05-05,405000,3,2,2390,6000,1,0,0,3,6,1240,1150,1908,0,98118,2020,6000
467,2015-02-28,550700,2,1,1010,5000,1.5,0,0,4,6,1010,0,1908,0,98105,1460,5000
468,2014-12-26,381156,2,1,1320,3090,1,0,0,4,7,1320,0,1908,0,98118,1270,4120
469,2014-06-03,930000,4,3,2200,4000,2,0,0,5,8,1430,770,1908,0,98119,2100,4000
470,2014-06-12,315000,2,1,970,5665,1,0,0,4,6,970,0,1908,0,98118,1490,4429
471,2015-04-27,700000,4,2,1830,4590,2,0,0,3,8,1830,0,1908,0,98105,1650,4590
472,2014-08-27,825000,2,1,1150,12775,1,1,4,4,6,1150,0,1908,0,98178,2440,11852
473,2014-06-24,819000,3,2,2130,6150,2,0,2,5,8,1530,600,1908,0,98199,2040,5381
474,2015-02-18,169317,2,1,790,4000,1,0,2,3,7,790,0,1908,0,98112,1700,4200
475,2015-02-02,583500,4,1,1530,3900,1.5,0,0,4,7,1530,0,1908,0,98107,1300,3900
476,2014-09-12,460000,3,2,1400,2003,1,0,0,4,8,700,700,1908,2006,98119,1370,1281
477,2014-11-24,569000,3,2,1990,3000,1.5,0,0,3,7,1230,760,1908,1970,98112,1600,4080
478,2015-01-06,555000,3,3,2920,23085,1.5,0,2,3,7,1540,1380,1908,0,98136,2270,18180
479,2014-07-07,588000,3,2,1860,4777,2,0,0,5,7,1860,0,1908,0,98115,1580,3822
480,2014-12-01,180000,3,1,1960,9583,2,0,0,2,5,1960,0,1908,0,98056,1850,8324
481,2014-07-18,524000,4,3,2310,5000,1.5,0,0,5,8,1480,830,1908,0,98118,1100,5000
482,2015-02-24,345000,3,2,1430,4200,1,0,0,4,7,830,600,1908,0,98199,1540,5000
483,2015-02-19,700000,4,2,2230,4635,1.5,0,0,5,7,1510,720,1908,0,98103,1520,4635
484,2014-10-31,556000,3,2,1590,2500,1.5,0,0,4,7,1190,400,1908,0,98105,1420,3800
485,2014-12-05,425000,4,2,1390,4500,1.5,0,0,5,7,1390,0,1908,0,98108,1900,5460
486,2015-02-25,855000,4,3,2550,5300,2,0,0,3,8,1720,830,1908,2013,98117,1590,4505
487,2014-11-04,457500,2,1,840,5000,1,0,0,4,7,840,0,1908,0,98117,1240,5000
488,2014-05-05,549000,2,1,1140,5400,1,0,0,5,7,1140,0,1908,0,98112,1520,4800
489,2015-01-23,227064,3,2,1570,10824,2,0,0,3,7,1570,0,1908,0,98118,1530,8125
490,2014-10-04,330600,1,1,580,1799,1,0,0,3,7,580,0,1908,2005,98117,1260,4000
491,2015-01-06,700000,9,3,3680,4400,2,0,0,3,7,2830,850,1908,0,98102,1960,2450
492,2014-05-22,600000,3,2,1650,5100,1,0,0,5,7,1040,610,1908,0,98115,1540,5100
493,2015-01-15,245000,2,1,990,4800,1,0,0,3,6,990,0,1908,0,98118,1700,5400
494,2015-01-28,530000,5,2,1570,3000,2,0,0,4,7,1570,0,1908,0,98105,1610,3000
495,2014-05-05,823000,6,2,2920,5000,2.5,0,0,4,9,2780,140,1908,0,98122,2020,5000
496,2015-02-11,111300,2,1,1060,6000,1,0,0,4,5,1060,0,1908,0,98002,940,6000
497,2014-05-28,370000,3,1,800,2296,1,0,0,4,6,800,0,1908,0,98103,1480,1472
498,2015-04-02,535000,2,1,1390,5346,1,0,0,5,7,960,430,1908,0,98118,1450,5040
499,2014-09-04,185000,1,1,720,5000,1,0,0,4,6,720,0,1908,0,98118,1170,5000
500,2014-06-25,690500,5,2,2000,4211,1.5,0,2,4,7,1280,720,1908,0,98112,1680,4000
501,2014-11-14,358000,4,2,2200,3060,1,0,0,3,7,1100,1100,1908,2000,98118,1410,5100
502,2015-01-08,455000,2,1,1070,5150,1,0,0,4,6,870,200,1908,0,98117,1520,3860
503,2014-06-16,375000,4,2,1240,3000,1,0,0,3,7,1040,200,1908,0,98122,1480,3500
504,2014-05-20,570000,2,2,1540,4025,1,0,0,4,7,1190,350,1908,0,98116,1950,4420
505,2014-12-30,1535000,4,3,2850,4100,2,0,3,3,10,1820,1030,1908,2003,98122,2130,4200
506,2014-07-07,295000,3,2,1640,7222,2,0,0,4,7,1640,0,1908,0,98108,1240,5100
507,2014-12-20,1320000,4,3,2120,3600,2,0,3,4,8,1830,290,1908,1996,98119,2120,3600
508,2014-08-20,645000,3,2,2130,4000,2,0,0,3,7,2130,0,1908,0,98115,2010,4000
509,2015-04-01,2538000,4,4,4350,6000,2,0,0,5,10,2970,1380,1908,0,98112,4190,7200
510,2014-11-10,713500,3,2,1720,4200,2,0,0,3,8,1720,0,1908,1992,98112,1720,4200
511,2014-06-16,332000,1,1,960,2640,1,0,0,3,7,760,200,1908,0,98112,1620,3759
512,2015-02-04,550000,2,1,1270,43560,1,0,0,4,5,1270,0,1908,0,98042,1870,6960
513,2014-12-09,470000,2,1,1220,4000,1.5,0,0,4,6,1220,0,1908,0,98103,1580,4000
514,2015-05-08,370000,4,2,1950,3757,1,0,0,4,6,1160,790,1908,0,98118,1720,3757
515,2014-12-09,675000,4,3,2670,6780,2,0,3,5,8,1630,1040,1908,0,98118,2400,5989
516,2015-03-23,826000,2,1,1060,6120,1,0,0,3,7,1060,0,1908,0,98103,1730,4080
517,2014-07-24,499950,3,1,1440,5580,1.5,0,0,3,7,1440,0,1908,0,98115,2010,5580
518,2014-10-21,650000,5,2,1910,4667,1,0,0,3,7,1010,900,1908,0,98112,1230,2545
519,2015-03-09,649000,2,1,1280,4840,1,0,0,3,7,1200,80,1908,0,98115,1860,5500
520,2014-07-03,341000,3,1,1390,4814,1.5,0,0,3,6,1390,0,1908,0,98115,1730,3990
521,2014-10-17,474000,2,1,1100,3500,1,0,0,5,7,1100,0,1908,0,98115,2050,4000
522,2015-04-30,1545000,4,2,2640,3000,2,0,0,3,7,2080,560,1908,0,98109,1910,3000
523,2015-04-29,370000,2,1,750,2020,1,0,0,3,7,750,0,1908,1995,98122,1630,2383
524,2015-04-20,567000,3,2,1630,4275,1.5,0,3,3,7,1630,0,1908,0,98115,1800,4275
525,2014-05-19,368000,2,2,1660,4680,1,0,0,5,6,830,830,1908,0,98146,1930,5400
526,2014-07-25,1749000,4,3,3910,22710,1.5,0,0,3,8,3910,0,1908,2003,98004,2920,16544
527,2014-06-05,165000,3,1,1150,19200,1,0,0,4,5,1150,0,1908,0,98001,1290,19200
528,2015-01-20,436000,4,1,1200,6600,1.5,0,2,3,7,1200,0,1908,0,98136,1810,6600
529,2014-11-14,505000,3,1,1100,5400,1.5,0,0,3,7,1100,0,1908,0,98199,1770,4400
530,2014-09-16,329900,3,2,1670,5209,1.5,0,0,5,7,1670,0,1908,0,98118,1990,4960
531,2014-07-17,262500,3,2,2259,26831,1.5,0,3,5,7,1491,768,1908,0,98001,1980,15794
532,2014-06-11,476000,3,1,1140,5500,1.5,0,0,4,6,1140,0,1908,0,98199,1690,4400
533,2015-01-21,140000,2,1,1080,6052,1,0,0,5,6,1080,0,1908,0,98030,1810,7830
